draw_index,mse_pysr,equation,sympy,mse_constant,mse_power_law,mse_linear_q,mse_quadratic_q,q_peak,has_interior_peak,monotonic_increasing,monotonic_decreasing,slope_low,slope_high,rate_q95_over_q80,rises_toward_equal_mass,peaks_then_declines_near_unity
1968,0.9469516321681979,(x0 + (exp(x0 * -7.345343) * -25.647905)) - exp(3.847741 + (x0 * ((1.6468382 - square(x0 * -32.26724)) * 17.590141))),x0 + exp(x0*(-7.345343))*(-25.647905) - exp(x0*(1.6468382 - 1041.1747772176*x0**2)*17.590141 + 3.847741),265.6046928410434,95.34775208262545,190.83187511877497,131.5845216441479,1.0,False,True,False,8.86222319814749,1.1329044426174306,1.2190137777640822,True,False
924,2.1158600574846154,(((24.81323 - exp(exp((x0 * -8.266835) + 2.243281))) * x0) + -17.245382) * (1.2279557 - x0),(1.2279557 - x0)*(x0*(24.81323 - exp(exp(2.243281 + x0*(-8.266835)))) - 17.245382),277.8288672191894,39.75241442595647,137.53341691831702,78.4050649282401,0.9761923847695391,True,False,False,10.51168644342863,3.668928970428624,2.065642483925374,True,False
4020,3.5886866488518128,(exp(exp(0.81296027 - (x0 * 10.648445))) * -13.698878) + (x0 * 17.140339),x0*17.140339 + exp(exp(0.81296027 - 10.648445*x0))*(-13.698878),277.0078416959339,29.822339499924826,124.29348013775082,67.82793453509805,1.0,False,True,False,13.618584886920303,15.275471118710698,13.14409859151208,True,False
1330,0.611904358390536,(1.7267046 - exp(4.337668 - square(-0.4638537 - (x0 * (square(x0) * -4715.3096))))) - exp(square(x0 + (sqrt(x0) + -1.9745547))),-exp(3.89886626329209*(0.506443300861708*sqrt(x0) + 0.506443300861708*x0 - 1)**2) + 1.7267046 - 76.5288657709105*exp(-22234144.6238522*(x0**3 - 9.83718439187959e-5)**2),413.9220084714031,160.00808315208576,304.55097075750126,201.36745460538916,0.9821442885771543,False,False,False,6.537631488828339,0.39260409973248045,1.0823579930812777,True,False
3652,0.45737651839234916,(x0 * 11.0835285) - (exp(3.3416731 - square((x0 * -78.43318) - -2.3699286)) + (exp((x0 * -22.32872) - -4.647907) + 8.350333)),x0*11.0835285 - (exp(3.3416731 - (x0*(-78.43318) - 1*(-2.3699286))**2) + exp(x0*(-22.32872) - 1*(-4.647907)) + 8.350333),281.61139372116986,71.22861446372052,175.49504279948624,112.67024757200416,1.0,False,True,False,7.537914546699994,9.863131774035764,5.2726452117516835,True,False
3526,0.7173151045929768,(((sqrt(x0) - exp(0.94114625 - square(square(square(x0 * 22.059849))))) - 0.86294025) * 18.872786) - exp((square(x0) * -133.41418) + 3.4450123),18.872786*sqrt(x0) - 16.2860866690365 - 48.3693931251038*exp(-56081585459.8973*x0**8) - 31.3436689714268*exp(-133.41418*x0**2),282.07740183485265,72.1635076413678,174.93296147662852,114.0237721614985,1.0,False,True,False,5.8043598005821195,8.901724552400538,4.547507863913698,True,False
3046,0.3683799119654599,(exp((sqrt(x0) + 4.106811) - exp(6.3707223 - (x0 * 123.36689))) - 89.13282) - ((37.834084 - square(square(x0 + -1.819193))) * (x0 + x0)),-2*x0*(37.834084 - 10.9525464818535*(0.549694287521995*x0 - 1)**4) + 60.7526680636823*exp(sqrt(x0) - 584.479846254326*exp(-123.36689*x0)) - 89.13282,343.3105418094629,117.21393770971417,240.33620022235795,159.3178466715918,1.0,False,True,False,7.44318478719822,2.5089556109099505,1.5290617431894644,True,False
718,1.9698382089598694,(((sqrt(x0) + exp(7.5348983 - (x0 * 84.172005))) + -1.35546) * (((x0 * -53.816353) - (sqrt(sqrt(x0)) * -6.8257403)) - 1.7159764)) + -16.595459,(6.8257403*x0**(1/4) - 53.816353*x0 - 1.7159764)*(sqrt(x0) - 1.35546 + 1872.25394084799*exp(-84.172005*x0)) - 16.595459,288.30872573384784,76.31127106680393,181.85500848259326,116.04057046306932,0.8571543086172345,True,False,False,7.421512319206215,-1.2174268626565237,0.8968840336645754,False,True
1460,4.2245808285151005,(((exp(exp(x0 * -9.49675) * 6.817592) * -15.226334) + 29.849566) * x0) - 11.423034,x0*(29.849566 + exp(exp(x0*(-9.49675))*6.817592)*(-15.226334)) - 1*11.423034,357.81018544608054,49.60381675965163,175.72836872083056,92.46134062879499,1.0,False,True,False,13.857908039082304,13.16038414653218,9.237889216751437,True,False
2008,0.21410822454702777,(square(exp(sqrt(sqrt(x0)) - exp((x0 - exp(x0 * -57.308533)) * -23.4279)) - 3.279562) * -8.928066) + 5.0194497,5.0194497 - 96.0260541337194*(0.304918766591392*exp(x0**(1/4) - exp(-23.4279*x0 + 23.4279*exp(-57.308533*x0))) - 1)**2,343.08756055906736,74.43387986325021,198.17545236483625,119.64962576070843,1.0,False,True,False,9.765385388896107,7.3096621777405915,3.551240880227204,True,False
